rank,PID,score,cell_score,n_cells,area_acres,parcel_type,n_buildings,severance_candidate,latitude,longitude,maps_link
7548,60451127,33.8375,19.75,1,15.27448338650402,land_only,0,False,44.252159740674934,-64.42402017087416,"https://www.google.com/maps?q=44.25216,-64.42402"
7548,60660537,33.8375,19.75,1,15.844655142869994,land_only,0,False,44.271159806794,-64.42466494627493,"https://www.google.com/maps?q=44.27116,-64.424665"
7560,60047784,33.825,30.5,1,6.458586533755509,land_only,0,False,44.38840700975488,-64.51055084808878,"https://www.google.com/maps?q=44.388407,-64.510551"
7560,60182953,33.825,30.5,1,7.700090304626556,land_only,0,False,44.41089795608337,-64.35173552316267,"https://www.google.com/maps?q=44.410898,-64.351736"
7560,60635174,33.825,30.5,1,8.090544988693612,land_only,0,False,44.454768317821895,-64.39501044775652,"https://www.google.com/maps?q=44.454768,-64.39501"
7560,60485133,33.825,30.5,1,7.544579015214153,land_only,0,False,44.2837076585064,-64.24903985969198,"https://www.google.com/maps?q=44.283708,-64.24904"
7560,60223534,33.825,30.5,1,9.696534757794412,developed,4,False,44.45106325918187,-64.51360190334007,"https://www.google.com/maps?q=44.451063,-64.513602"
7565,60547064,33.8125,41.25,1,4.581137289243555,land_only,0,False,44.43986175623084,-64.35637733194359,"https://www.google.com/maps?q=44.439862,-64.356377"
7565,60609849,33.8125,41.25,1,2.5932263309516066,land_only,0,False,44.466174237233325,-64.72998131117174,"https://www.google.com/maps?q=44.466174,-64.729981"
7565,60538030,33.8125,41.25,2,4.7447064885633035,land_only,0,False,44.3203120452687,-64.63935526851921,"https://www.google.com/maps?q=44.320312,-64.639355"
7565,60453784,33.8125,41.25,1,2.263581863523001,land_only,0,False,44.21514587223531,-64.46308533429571,"https://www.google.com/maps?q=44.215146,-64.463085"
7565,60366465,33.8125,41.25,1,4.248212849009705,land_only,0,False,44.15897765899307,-64.50562343587752,"https://www.google.com/maps?q=44.158978,-64.505623"
7565,60582459,33.8125,41.25,1,2.137354628017427,land_only,0,False,44.34368004023416,-64.64842127824723,"https://www.google.com/maps?q=44.34368,-64.648421"
7565,60538014,33.8125,41.25,1,2.5755649616572787,land_only,0,False,44.26793798771699,-64.60142834927113,"https://www.google.com/maps?q=44.267938,-64.601428"
7565,60484474,33.8125,41.25,1,4.291523588652397,land_only,0,False,44.29099258247612,-64.23571852730394,"https://www.google.com/maps?q=44.290993,-64.235719"
7565,60186707,33.8125,41.25,1,4.426362488524538,developed,4,False,44.300289002270695,-64.31244275423971,"https://www.google.com/maps?q=44.300289,-64.312443"
7565,60177557,33.8125,41.25,1,4.827256091201483,land_only,0,False,44.41814483233267,-64.33069004460643,"https://www.google.com/maps?q=44.418145,-64.33069"
7565,60232014,33.8125,41.25,1,4.7166791910072075,land_only,0,False,44.46569301544742,-64.31388262067257,"https://www.google.com/maps?q=44.465693,-64.313883"
7565,60713690,33.8125,41.25,1,3.2019789170116777,lightly_built,1,False,44.48520972850312,-64.31563305637432,"https://www.google.com/maps?q=44.48521,-64.315633"
7565,60708567,33.8125,41.25,1,2.4694075148744568,land_only,0,False,44.43042779008098,-64.741041488568,"https://www.google.com/maps?q=44.430428,-64.741041"
7565,60675105,33.8125,41.25,1,2.449103922536579,lightly_built,1,False,44.36778375446908,-64.695965793405,"https://www.google.com/maps?q=44.367784,-64.695966"
7565,60488178,33.8125,41.25,1,3.666638764417273,lightly_built,2,False,44.36041167761849,-64.72652244292934,"https://www.google.com/maps?q=44.360412,-64.726522"
7565,60712262,33.8125,41.25,1,2.772881567284509,land_only,0,False,44.412886689597414,-64.73983901956886,"https://www.google.com/maps?q=44.412887,-64.739839"
7565,60682853,33.8125,41.25,1,2.998485616058847,land_only,0,False,44.27142139925347,-64.31131348598737,"https://www.google.com/maps?q=44.271421,-64.311313"
7565,60674769,33.8125,41.25,1,4.841362461212068,lightly_built,1,False,44.40476356289845,-64.64348394002191,"https://www.google.com/maps?q=44.404764,-64.643484"
7565,60312618,33.8125,41.25,1,2.1939465319701017,developed,3,False,44.30875046011521,-64.72218105363123,"https://www.google.com/maps?q=44.30875,-64.722181"
7565,60697612,33.8125,41.25,1,2.781447596830555,land_only,0,False,44.35327367873055,-64.60140165075583,"https://www.google.com/maps?q=44.353274,-64.601402"
7565,60494382,33.8125,41.25,1,3.3087273342934407,land_only,0,False,44.27257891232819,-64.2866265066171,"https://www.google.com/maps?q=44.272579,-64.286627"
7565,60692464,33.8125,41.25,1,4.440873691706391,land_only,0,False,44.27188723305381,-64.57335164858354,"https://www.google.com/maps?q=44.271887,-64.573352"
7565,60356375,33.8125,41.25,1,4.384401264126136,lightly_built,1,False,44.24344269059488,-64.41404782914908,"https://www.google.com/maps?q=44.243443,-64.414048"
7565,60539830,33.8125,41.25,1,4.833909936313366,land_only,0,False,44.32467009770829,-64.66711056788054,"https://www.google.com/maps?q=44.32467,-64.667111"
7565,60298148,33.8125,41.25,1,2.49081358067368,developed,3,False,44.25728117841197,-64.58615416483477,"https://www.google.com/maps?q=44.257281,-64.586154"
7565,60213774,33.8125,41.25,1,4.677510464845997,lightly_built,1,False,44.49210841182145,-64.52249830060461,"https://www.google.com/maps?q=44.492108,-64.522498"
7565,60297223,33.8125,41.25,1,2.0348558883315766,lightly_built,1,False,44.272637436681514,-64.57459097074354,"https://www.google.com/maps?q=44.272637,-64.574591"
7565,60466224,33.8125,41.25,1,2.28517822456872,land_only,0,False,44.30584512693986,-64.31146518858179,"https://www.google.com/maps?q=44.305845,-64.311465"
7565,60582764,33.8125,41.25,1,2.270897523011614,developed,3,False,44.261790724543,-64.58919694329153,"https://www.google.com/maps?q=44.261791,-64.589197"
7565,60434834,33.8125,41.25,1,2.01825317644229,land_only,0,False,44.27200278727026,-64.36653041023472,"https://www.google.com/maps?q=44.272003,-64.36653"
7565,60553484,33.8125,41.25,1,4.26732077456603,land_only,0,False,44.50764491199951,-64.53877015195724,"https://www.google.com/maps?q=44.507645,-64.53877"
7565,60188257,33.8125,41.25,1,3.8086897040707943,developed,3,False,44.28249085942768,-64.33659185975573,"https://www.google.com/maps?q=44.282491,-64.336592"
7565,60458023,33.8125,41.25,1,4.03573456953029,land_only,0,False,44.318506353574065,-64.55391008023636,"https://www.google.com/maps?q=44.318506,-64.55391"
7565,60708625,33.8125,41.25,1,3.2043784650316303,land_only,0,False,44.428278974481636,-64.735468293628,"https://www.google.com/maps?q=44.428279,-64.735468"
7565,60664687,33.8125,41.25,1,2.538473569628812,lightly_built,1,False,44.237040063864306,-64.37648897366995,"https://www.google.com/maps?q=44.23704,-64.376489"
7600,60681046,33.675,19.5,2,11.017840535191477,land_only,0,False,44.500113056824645,-64.39142639225678,"https://www.google.com/maps?q=44.500113,-64.391426"
7600,60603164,33.675,19.5,2,11.18005010057209,land_only,0,False,44.35664175708857,-64.38430812799068,"https://www.google.com/maps?q=44.356642,-64.384308"
7600,60241221,33.675,19.5,2,14.788899987116864,developed,3,False,44.3476433387214,-64.40294678673612,"https://www.google.com/maps?q=44.347643,-64.402947"
7600,60271749,33.675,19.5,2,13.50016853805627,land_only,0,False,44.45780866650934,-64.6487451440369,"https://www.google.com/maps?q=44.457809,-64.648745"
7604,60371564,33.650000000000006,41.0,1,3.2910868919975513,land_only,0,False,44.43929933306922,-64.38381524094146,"https://www.google.com/maps?q=44.439299,-64.383815"
7604,60254208,33.650000000000006,41.0,1,4.000019892020193,land_only,0,False,44.488874756370976,-64.63599924253695,"https://www.google.com/maps?q=44.488875,-64.635999"
7604,60185170,33.650000000000006,41.0,1,3.325011280370254,lightly_built,2,False,44.31301776183263,-64.3751372610004,"https://www.google.com/maps?q=44.313018,-64.375137"
7604,60211406,33.650000000000006,41.0,1,4.8059347369790295,developed,6,False,44.51118800403493,-64.56438597104754,"https://www.google.com/maps?q=44.511188,-64.564386"
7608,60169034,33.6375,51.75,1,0.915849522864627,land_only,0,False,44.366620026208544,-64.2789132007827,"https://www.google.com/maps?q=44.36662,-64.278913"
7608,60697893,33.6375,51.75,1,0.8581734726497527,lightly_built,1,False,44.24134700610673,-64.41368594894242,"https://www.google.com/maps?q=44.241347,-64.413686"
7608,60333051,33.6375,51.75,1,0.4752806744002621,lightly_built,2,False,44.455289213541704,-64.17370037005809,"https://www.google.com/maps?q=44.455289,-64.1737"
7608,60705365,33.6375,51.75,1,0.6003558561234819,land_only,0,False,44.46913196717392,-64.16186871595413,"https://www.google.com/maps?q=44.469132,-64.161869"
7608,60356524,33.6375,51.75,1,0.7441034406889913,lightly_built,1,False,44.23858414604647,-64.4131468878437,"https://www.google.com/maps?q=44.238584,-64.413147"
7608,60396405,33.6375,51.75,1,0.7385140454691344,land_only,0,False,44.38613398893329,-64.33531063494618,"https://www.google.com/maps?q=44.386134,-64.335311"
7608,60186897,33.6375,51.75,1,0.9868907869388938,lightly_built,1,False,44.2941661775026,-64.31773238186523,"https://www.google.com/maps?q=44.294166,-64.317732"
7608,60669496,33.6375,51.75,1,0.2842109873915151,land_only,0,False,44.377137118811866,-64.33176333921995,"https://www.google.com/maps?q=44.377137,-64.331763"
7608,60167616,33.6375,51.75,1,0.3557847565819841,land_only,0,False,44.37083403690304,-64.29133514126359,"https://www.google.com/maps?q=44.370834,-64.291335"
7608,60195989,33.6375,51.75,1,0.3442850876813854,lightly_built,1,False,44.32118331598302,-64.31190380564024,"https://www.google.com/maps?q=44.321183,-64.311904"
7608,60359668,33.6375,51.75,1,0.9442568559414596,land_only,0,False,44.2277503458987,-64.44131510107178,"https://www.google.com/maps?q=44.22775,-64.441315"
7608,60475712,33.6375,51.75,1,0.6690921973793353,lightly_built,1,False,44.462300989324255,-64.17059671390169,"https://www.google.com/maps?q=44.462301,-64.170597"
7608,60669462,33.6375,51.75,1,0.3648746657985124,lightly_built,1,False,44.38173149900808,-64.3136193408324,"https://www.google.com/maps?q=44.381731,-64.313619"
7621,60537602,33.56875,40.875,2,4.517815079517194,land_only,0,False,44.28505500130641,-64.64902582196655,"https://www.google.com/maps?q=44.285055,-64.649026"
7622,60727575,33.525,8.5,1,24.816424981305495,land_only,0,False,44.17029433005554,-64.52616530052217,"https://www.google.com/maps?q=44.170294,-64.526165"
7623,60363868,33.5125,19.25,1,16.630263611910426,land_only,0,False,44.18197073121077,-64.47033569597346,"https://www.google.com/maps?q=44.181971,-64.470336"
7623,70169297,33.5125,19.25,1,15.426261224703202,land_only,0,False,44.1154049991127,-64.56138917782545,"https://www.google.com/maps?q=44.115405,-64.561389"
7623,70092374,33.5125,19.25,1,17.039410209203265,land_only,0,False,44.119902496149926,-64.55926843761867,"https://www.google.com/maps?q=44.119902,-64.559268"
7623,70092069,33.5125,19.25,1,12.232365840512808,land_only,0,False,44.1217817977947,-64.56711479528913,"https://www.google.com/maps?q=44.121782,-64.567115"
7623,70098421,33.5125,19.25,1,17.132079413869484,land_only,0,False,44.06849640917602,-64.6258631433877,"https://www.google.com/maps?q=44.068496,-64.625863"
7628,60267887,33.475,51.5,1,0.7464455898970088,lightly_built,2,False,44.47943539854214,-64.74927960427443,"https://www.google.com/maps?q=44.479435,-64.74928"
7629,60332624,33.4375,48.75,1,1.3024337511015895,land_only,0,False,44.44608626928304,-64.17004146937077,"https://www.google.com/maps?q=44.446086,-64.170041"
7629,60603859,33.4375,48.75,1,1.6175848836147426,land_only,0,False,44.16074979229844,-64.52797770834066,"https://www.google.com/maps?q=44.16075,-64.527978"
7629,60541034,33.4375,48.75,1,1.9995315847284336,land_only,0,False,44.36430505350323,-64.51538544899343,"https://www.google.com/maps?q=44.364305,-64.515385"
7629,60550084,33.4375,48.75,1,1.8121529160805487,land_only,0,False,44.42599383075388,-64.38390985304878,"https://www.google.com/maps?q=44.425994,-64.38391"
7629,60166329,33.4375,48.75,1,1.9180848114151807,lightly_built,1,False,44.35213587498256,-64.32540857979023,"https://www.google.com/maps?q=44.352136,-64.325409"
7629,60343027,33.4375,48.75,1,1.8931452163332103,lightly_built,1,False,44.30791754091806,-64.48723987861797,"https://www.google.com/maps?q=44.307918,-64.48724"
7629,60333176,33.4375,48.75,1,1.2820112507508228,lightly_built,2,False,44.45329038433053,-64.17070835579568,"https://www.google.com/maps?q=44.45329,-64.170708"
7629,60272044,33.4375,48.75,1,1.771537488322732,lightly_built,2,False,44.47249653103483,-64.6325795877034,"https://www.google.com/maps?q=44.472497,-64.63258"
7629,70279203,33.4375,48.75,1,1.9031878543356988,land_only,0,False,44.19105520172798,-64.62216957256376,"https://www.google.com/maps?q=44.191055,-64.62217"
7629,60181724,33.4375,48.75,1,1.9158845747061704,lightly_built,2,False,44.38401876067902,-64.2949586021437,"https://www.google.com/maps?q=44.384019,-64.294959"
7629,70092499,33.4375,48.75,1,1.4797444561719888,land_only,0,False,44.12244543632496,-64.55141587162136,"https://www.google.com/maps?q=44.122445,-64.551416"
7629,60735297,33.4375,48.75,1,1.7590672892856642,land_only,0,False,44.32027112928064,-64.39673939665674,"https://www.google.com/maps?q=44.320271,-64.396739"
7629,60332459,33.4375,48.75,1,1.6484556420930827,lightly_built,1,False,44.450688591812906,-64.17629507558881,"https://www.google.com/maps?q=44.450689,-64.176295"
7629,60252418,33.4375,48.75,1,1.374464300666656,lightly_built,1,False,44.41512717245492,-64.51837682514044,"https://www.google.com/maps?q=44.415127,-64.518377"
7629,60422383,33.4375,48.75,1,1.9779925065860164,land_only,0,False,44.36708338257103,-64.22850214667693,"https://www.google.com/maps?q=44.367083,-64.228502"
7629,60609815,33.4375,48.75,1,1.9459126816769925,lightly_built,1,False,44.17724370593471,-64.4813964175868,"https://www.google.com/maps?q=44.177244,-64.481396"
7629,60614104,33.4375,48.75,1,1.8787275813834092,lightly_built,2,False,44.35371360535159,-64.23791886116278,"https://www.google.com/maps?q=44.353714,-64.237919"
7629,60367059,33.4375,48.75,1,1.765514139263102,developed,3,False,44.15679398181545,-64.50235293603217,"https://www.google.com/maps?q=44.156794,-64.502353"
7629,60605433,33.4375,48.75,1,1.2103266112238371,land_only,0,False,44.302028599048576,-64.39322192634766,"https://www.google.com/maps?q=44.302029,-64.393222"
7629,60168259,33.4375,48.75,1,1.1923609786629343,land_only,0,False,44.368467083444216,-64.28767692416278,"https://www.google.com/maps?q=44.368467,-64.287677"
7629,60181617,33.4375,48.75,1,1.0556858527120294,lightly_built,2,False,44.38416788623134,-64.30085369553859,"https://www.google.com/maps?q=44.384168,-64.300854"
7650,60197076,33.41875,29.875,2,8.968494449948457,land_only,0,False,44.317409931465704,-64.35404301312013,"https://www.google.com/maps?q=44.31741,-64.354043"
7651,60188695,33.337500000000006,29.75,1,9.697163862838314,land_only,0,False,44.272450481671655,-64.32916915569297,"https://www.google.com/maps?q=44.27245,-64.329169"
7651,60667300,33.337500000000006,29.75,1,5.891277554261629,land_only,0,False,44.367102331829834,-64.72911028286336,"https://www.google.com/maps?q=44.367102,-64.72911"
7651,60691987,33.337500000000006,29.75,1,9.372599743990047,land_only,0,False,44.32984819753375,-64.56331920568503,"https://www.google.com/maps?q=44.329848,-64.563319"
7651,60187713,33.337500000000006,29.75,1,8.892876489367108,developed,6,False,44.28958193439891,-64.33105496525549,"https://www.google.com/maps?q=44.289582,-64.331055"
7651,60179900,33.337500000000006,29.75,1,7.786442414596044,land_only,0,False,44.4001927589091,-64.27157983301312,"https://www.google.com/maps?q=44.400193,-64.27158"
7651,60270089,33.337500000000006,29.75,1,8.107096674866309,developed,9,False,44.50634796122427,-64.72237909112788,"https://www.google.com/maps?q=44.506348,-64.722379"
7651,60327426,33.337500000000006,29.75,1,8.533899244905864,land_only,0,False,44.4169695200996,-64.6402035677772,"https://www.google.com/maps?q=44.41697,-64.640204"
7658,60411832,33.325,40.5,1,3.473572362273744,land_only,0,False,44.45207938715268,-64.6026562886397,"https://www.google.com/maps?q=44.452079,-64.602656"
7658,60665429,33.325,40.5,1,2.4542969561587125,lightly_built,2,False,44.45707026813742,-64.4376312882311,"https://www.google.com/maps?q=44.45707,-64.437631"
7658,70086061,33.325,40.5,1,3.4902651973054293,land_only,0,False,44.061444549301505,-64.68344925928457,"https://www.google.com/maps?q=44.061445,-64.683449"
7658,60299609,33.325,40.5,1,3.4250241749634887,land_only,0,False,44.25524447850272,-64.50797020574879,"https://www.google.com/maps?q=44.255244,-64.50797"
7658,60650041,33.325,40.5,1,4.09304267040621,developed,3,False,44.48658529396683,-64.40731992973376,"https://www.google.com/maps?q=44.486585,-64.40732"
7658,60199064,33.325,40.5,1,4.829658685976713,land_only,0,False,44.423612612547984,-64.52972153538778,"https://www.google.com/maps?q=44.423613,-64.529722"
7658,60355294,33.325,40.5,1,4.546634378033547,land_only,0,False,44.26248532838024,-64.41923233512658,"https://www.google.com/maps?q=44.262485,-64.419232"
7658,60440013,33.325,40.5,1,2.5438608822547586,land_only,0,False,44.48076299420352,-64.35044324661541,"https://www.google.com/maps?q=44.480763,-64.350443"
7658,60223260,33.325,40.5,1,2.0995848756275253,lightly_built,2,False,44.46240337556823,-64.52326818659587,"https://www.google.com/maps?q=44.462403,-64.523268"
7658,60704343,33.325,40.5,1,3.565957034981914,land_only,0,False,44.41803040063016,-64.48929053635263,"https://www.google.com/maps?q=44.41803,-64.489291"
7658,60355732,33.325,40.5,1,2.15190485957152,land_only,0,False,44.25251768105704,-64.41101101129158,"https://www.google.com/maps?q=44.252518,-64.411011"
7658,60337920,33.325,40.5,1,2.482008297841117,lightly_built,2,False,44.3515528304472,-64.45078040945664,"https://www.google.com/maps?q=44.351553,-64.45078"
7658,60161395,33.325,40.5,1,3.619158631612128,land_only,0,False,44.3812257864746,-64.34556963911648,"https://www.google.com/maps?q=44.381226,-64.34557"
7671,70180369,33.275000000000006,48.5,1,1.6504539692437818,land_only,0,False,44.115315082546374,-64.58853807721957,"https://www.google.com/maps?q=44.115315,-64.588538"
7672,60227949,33.1875,18.75,2,17.1955537006793,land_only,0,False,44.46342194289207,-64.41344653347326,"https://www.google.com/maps?q=44.463422,-64.413447"
7672,60471034,33.1875,18.75,3,17.71702449509988,land_only,0,False,44.175301076643414,-64.51388365371183,"https://www.google.com/maps?q=44.175301,-64.513884"
7674,60471711,33.175,29.5,2,5.172827574904277,land_only,0,False,44.33423805622362,-64.35930245631255,"https://www.google.com/maps?q=44.334238,-64.359302"
7674,60174455,33.175,29.5,1,6.481831592676082,lightly_built,2,False,44.43905529653073,-64.36561765347341,"https://www.google.com/maps?q=44.439055,-64.365618"
7674,70278866,33.175,29.5,2,6.9459117932568875,land_only,0,False,44.17029440082299,-64.59498084776975,"https://www.google.com/maps?q=44.170294,-64.594981"
7674,60237153,33.175,29.5,2,9.049022007319545,lightly_built,2,False,44.50216624784122,-64.38291776368072,"https://www.google.com/maps?q=44.502166,-64.382918"
7674,60663218,33.175,29.5,1,9.389609734444004,land_only,0,False,44.30493899693533,-64.67837280715607,"https://www.google.com/maps?q=44.304939,-64.678373"
7679,70077250,33.1625,40.25,1,4.037640009812662,land_only,0,False,44.07004487130065,-64.74298212289968,"https://www.google.com/maps?q=44.070045,-64.742982"
7680,60231537,33.15,51.0,1,0.9793935668760548,lightly_built,2,False,44.45807674855238,-64.31814357764691,"https://www.google.com/maps?q=44.458077,-64.318144"
7680,60172772,33.15,51.0,1,0.6335753275191791,lightly_built,1,False,44.36003175257781,-64.24687695648242,"https://www.google.com/maps?q=44.360032,-64.246877"
7680,60220126,33.15,51.0,1,0.4747808177220866,lightly_built,2,False,44.44830065124981,-64.41216842572734,"https://www.google.com/maps?q=44.448301,-64.412168"
7680,60374923,33.15,51.0,1,0.4084867968107927,lightly_built,2,False,44.44836748236982,-64.39980197916911,"https://www.google.com/maps?q=44.448367,-64.399802"
7680,60291457,33.15,51.0,1,0.5140005090330585,lightly_built,1,False,44.33155973499193,-64.55353713760216,"https://www.google.com/maps?q=44.33156,-64.553537"
7680,60230257,33.15,51.0,1,0.8388483169799541,lightly_built,2,False,44.455886650140926,-64.3528186947679,"https://www.google.com/maps?q=44.455887,-64.352819"
7680,60251675,33.15,51.0,1,0.6629452588076202,developed,3,False,44.429346566989935,-64.4781357738415,"https://www.google.com/maps?q=44.429347,-64.478136"
7680,60328457,33.15,51.0,1,0.9396666922496498,developed,3,False,44.44551244830115,-64.62611371788606,"https://www.google.com/maps?q=44.445512,-64.626114"
7680,60350220,33.15,51.0,1,0.841326324622128,lightly_built,2,False,44.30230012887448,-64.39011695162601,"https://www.google.com/maps?q=44.3023,-64.390117"
7680,60573367,33.15,51.0,1,0.2794499315671885,land_only,0,False,44.4577402425777,-64.37190496031847,"https://www.google.com/maps?q=44.45774,-64.371905"
7680,60287596,33.15,51.0,1,0.9491545040987832,lightly_built,1,False,44.48863438941437,-64.58948752189534,"https://www.google.com/maps?q=44.488634,-64.589488"
7680,60633740,33.15,51.0,1,0.6732548197683794,lightly_built,2,False,44.388125133106406,-64.53916712562662,"https://www.google.com/maps?q=44.388125,-64.539167"
7680,60349743,33.15,51.0,1,0.6516000469999647,land_only,0,False,44.30453025662259,-64.54985985785419,"https://www.google.com/maps?q=44.30453,-64.54986"
7680,60291549,33.15,51.0,1,0.9183735538441804,lightly_built,2,False,44.329228259422536,-64.55033747201792,"https://www.google.com/maps?q=44.329228,-64.550337"
7680,60268331,33.15,51.0,1,0.4801295078223845,developed,3,False,44.47490057479897,-64.74927560054331,"https://www.google.com/maps?q=44.474901,-64.749276"
7680,60729779,33.15,51.0,1,0.4900814017461293,land_only,0,False,44.385534064844265,-64.54603510472867,"https://www.google.com/maps?q=44.385534,-64.546035"
7680,60426095,33.15,51.0,1,0.6527840968336387,land_only,0,False,44.32068773768314,-64.53103908609282,"https://www.google.com/maps?q=44.320688,-64.531039"
7680,60023108,33.15,51.0,1,0.5569907532703292,lightly_built,2,False,44.381343187717846,-64.53935006024926,"https://www.google.com/maps?q=44.381343,-64.53935"
7680,60024098,33.15,51.0,1,0.2144218480592371,lightly_built,2,False,44.38137640081116,-64.54244548950167,"https://www.google.com/maps?q=44.381376,-64.542445"
7680,60023215,33.15,51.0,1,0.9934347370575802,lightly_built,1,False,44.383883829648006,-64.53632055268031,"https://www.google.com/maps?q=44.383884,-64.536321"
7680,60182946,33.15,51.0,1,0.6577767083531761,lightly_built,2,False,44.41075013784529,-64.36426471036543,"https://www.google.com/maps?q=44.41075,-64.364265"
7680,60045119,33.15,51.0,1,0.2323803146156513,lightly_built,1,False,44.37950321875219,-64.50782185404283,"https://www.google.com/maps?q=44.379503,-64.507822"
7680,60234911,33.15,51.0,1,0.7308223536547606,lightly_built,1,False,44.47618772799679,-64.34368592408966,"https://www.google.com/maps?q=44.476188,-64.343686"
7680,60247772,33.15,51.0,1,0.5797936672081936,lightly_built,1,False,44.38645195697423,-64.4955076534342,"https://www.google.com/maps?q=44.386452,-64.495508"
7680,60248226,33.15,51.0,1,0.346547767907129,lightly_built,1,False,44.39092661055928,-64.49577111600692,"https://www.google.com/maps?q=44.390927,-64.495771"
7680,60342144,33.15,51.0,1,0.423632038169984,lightly_built,1,False,44.332748855719835,-64.46003473080377,"https://www.google.com/maps?q=44.332749,-64.460035"
7680,60346277,33.15,51.0,1,0.7229327552796727,lightly_built,1,False,44.327805964116926,-64.49113204152054,"https://www.google.com/maps?q=44.327806,-64.491132"
7680,60291689,33.15,51.0,1,0.8612911009921626,lightly_built,2,False,44.32934973812451,-64.5537351421378,"https://www.google.com/maps?q=44.32935,-64.553735"
7680,60564713,33.15,51.0,1,0.0940053275858068,land_only,0,False,44.46352753866857,-64.61075604015939,"https://www.google.com/maps?q=44.463528,-64.610756"
7680,60288958,33.15,51.0,1,0.6331193981857026,lightly_built,1,False,44.336435119553016,-64.53496441378684,"https://www.google.com/maps?q=44.336435,-64.534964"
7680,60242799,33.15,51.0,1,0.4692997904615713,lightly_built,2,False,44.378231383353224,-64.42304877097534,"https://www.google.com/maps?q=44.378231,-64.423049"
7680,60304573,33.15,51.0,1,0.5881563112938977,lightly_built,1,False,44.376545028795334,-64.5739661638826,"https://www.google.com/maps?q=44.376545,-64.573966"
7680,60029329,33.15,51.0,1,0.2844918900014433,lightly_built,1,False,44.372367227065375,-64.52648307038405,"https://www.google.com/maps?q=44.372367,-64.526483"
7680,60700549,33.15,51.0,1,0.4594682791149339,land_only,0,False,44.37272664956771,-64.5168978008916,"https://www.google.com/maps?q=44.372727,-64.516898"
7680,60636388,33.15,51.0,1,0.3593930479855565,lightly_built,1,False,44.45120996363879,-64.34952048742302,"https://www.google.com/maps?q=44.45121,-64.34952"
7680,60227584,33.15,51.0,1,0.251175825223224,lightly_built,1,False,44.464091208698626,-64.39385072734504,"https://www.google.com/maps?q=44.464091,-64.393851"
7680,60323953,33.15,51.0,1,0.8582482467661947,lightly_built,1,False,44.423704796607886,-64.70408749731932,"https://www.google.com/maps?q=44.423705,-64.704087"
7680,60335692,33.15,51.0,1,0.7210344686965114,lightly_built,1,False,44.36621214415876,-64.49502873579372,"https://www.google.com/maps?q=44.366212,-64.495029"
7680,60503067,33.15,51.0,1,0.1470738053765907,lightly_built,1,False,44.37941703250342,-64.33236428211579,"https://www.google.com/maps?q=44.379417,-64.332364"
7680,60541505,33.15,51.0,1,0.5359644885420861,land_only,0,False,44.37044961662224,-64.51997416837642,"https://www.google.com/maps?q=44.37045,-64.519974"
7680,60201498,33.15,51.0,1,0.9979702535419632,land_only,0,False,44.45927945425804,-64.59487857953933,"https://www.google.com/maps?q=44.459279,-64.594879"
7680,60253143,33.15,51.0,1,0.781134374705612,lightly_built,1,False,44.4082024107281,-64.53061063430296,"https://www.google.com/maps?q=44.408202,-64.530611"
7680,60303401,33.15,51.0,1,0.6651647203012162,lightly_built,2,False,44.197933590062675,-64.61258649310125,"https://www.google.com/maps?q=44.197934,-64.612586"
7680,60287885,33.15,51.0,1,0.4640757402028674,lightly_built,1,False,44.48889410133281,-64.58620125840571,"https://www.google.com/maps?q=44.488894,-64.586201"
7680,60632908,33.15,51.0,1,0.9322024342255664,land_only,0,False,44.37802561864655,-64.75277786798554,"https://www.google.com/maps?q=44.378026,-64.752778"
7680,60253788,33.15,51.0,1,0.3816788324756836,lightly_built,1,False,44.479258617621106,-64.62355030666518,"https://www.google.com/maps?q=44.479259,-64.62355"
7680,60302395,33.15,51.0,1,0.342465096391563,lightly_built,1,False,44.20977230578679,-64.57228582726995,"https://www.google.com/maps?q=44.209772,-64.572286"
7680,60200706,33.15,51.0,1,0.4065558976543199,lightly_built,1,False,44.45912756975899,-64.6043873674894,"https://www.google.com/maps?q=44.459128,-64.604387"
7680,70076831,33.15,51.0,1,0.7261041276440129,land_only,0,False,44.06545379899098,-64.74334204881016,"https://www.google.com/maps?q=44.065454,-64.743342"
7680,60506508,33.15,51.0,1,0.9200761917818868,developed,3,False,44.21425864193385,-64.57593705758966,"https://www.google.com/maps?q=44.214259,-64.575937"
7680,60639234,33.15,51.0,1,0.8974033772721929,land_only,0,False,44.27056708495182,-64.58680900026984,"https://www.google.com/maps?q=44.270567,-64.586809"
7680,60345519,33.15,51.0,1,0.4258848835745509,land_only,0,False,44.35779489895104,-64.46343875524265,"https://www.google.com/maps?q=44.357795,-64.463439"
7680,60222981,33.15,51.0,1,0.8608124076387527,lightly_built,1,False,44.46505054677403,-64.50027496641448,"https://www.google.com/maps?q=44.465051,-64.500275"
7680,60289436,33.15,51.0,1,0.2486756398835874,land_only,0,False,44.33194292706977,-64.53501045134274,"https://www.google.com/maps?q=44.331943,-64.53501"
7680,60058724,33.15,51.0,1,0.1373326109592895,lightly_built,1,False,44.379734680324376,-64.3100954420133,"https://www.google.com/maps?q=44.379735,-64.310095"
7680,60301934,33.15,51.0,1,0.159828410176943,lightly_built,1,False,44.22333335868131,-64.5727931937048,"https://www.google.com/maps?q=44.223333,-64.572793"
